task,phrase,kind,base_kind,score,logit,z,grip,proxy_imputed,n_ctx,gt_success,source
put eggplant on plate,place eggplant on the plate,rephrased,search,0.9965644805122739,6.8063,0.336,0.1295,False,64,,loop_claude
put eggplant on plate,put eggplant on plate,original,,1.0,6.8158,0.3062,0.1275,False,448,,search_boards
put fork from basket to tray,"Displace the multi-pronged dining tool from its current containment within the basket, ensuring its final resting place is securely atop the flat serving receptacle.",adversarial,,0.0,4.5854,-3.397,0.1791,False,64,,generated_adversarial
put fork from basket to tray,place silver fork from gray plastic cutlery basket to black and white utensil tray,rephrased,original,0.33481207274320424,5.3533,-1.6497,0.1799,False,64,,loop_qwen
put fork from basket to tray,Put the fork from the basket into the tray.,rephrased,original,0.5930994969561486,5.9457,-0.2801,0.1814,False,64,,loop_gemini
put fork from basket to tray,"If you would be so kind, please extract the tined eating utensil currently residing within the basket and subsequently deposit said implement directly onto the surface of the tray.",adversarial,,0.6400924562006792,6.0535,-1.4703,0.1251,False,64,,generated_adversarial
put fork from basket to tray,put the fork from the basket in the tray,rephrased,original,0.6402491924779551,6.0538,-0.2384,0.1734,False,64,,loop_claude
put fork from basket to tray,Move the fork from the basket to the tray.,rephrased,original,0.6574176861367175,6.0932,-0.0091,0.179,False,64,,loop_claude
put fork from basket to tray,Locate the metallic food-piercing utensil currently confined within the basket and orchestrate its immediate conveyance to the surface of the tray.,adversarial,,0.6709123407308322,6.1242,-1.4079,0.1213,False,64,,generated_adversarial
put fork from basket to tray,"Provided that you have located the tray to use as your destination, your objective is to retrieve the object from the basket that one would typically use to spear solid food, and transport it there.",adversarial,,0.6758239076014364,6.1354,-1.4921,0.117,False,64,,generated_adversarial
put fork from basket to tray,pick up fork from basket and put it in tray,rephrased,original,0.695746786840067,6.1811,-0.457,0.1536,False,128,,loop_gemini
put fork from basket to tray,"Onto the tray, please drop the fork that is currently in the basket.",natural,,0.8122212969489891,6.4483,-0.8684,0.1139,False,64,,generated_natural
put fork from basket to tray,put fork from basket to tray,original,,0.8160435702738805,6.457,0.0518,0.1492,False,448,,search_boards
put fork from basket to tray,move the silver fork from the basket to the black tray,search,,0.8699083618577405,6.5806,-0.6543,0.1106,False,64,,search_boards
put fork from basket to tray,Grab the metal eating utensil from the basket and set it in the tray.,natural,,0.9038139514998117,6.6584,-0.6114,0.1054,False,64,,generated_natural
put fork from basket to tray,Shift the basket's fork to the tray.,natural,,0.9228112085955835,6.7019,-0.4352,0.1085,False,64,,generated_natural
put fork from basket to tray,move the silver fork out of the basket and into the tray,search,,0.9252174112101204,6.7074,-0.3681,0.1106,False,64,,search_boards
put fork from basket to tray,Can you get the fork out of the basket and put it on the tray?,natural,,0.9294727621928898,6.7172,-0.3794,0.1093,False,64,,generated_natural
put fork from basket to tray,put fork from basket into tray,search,,0.9369091667520975,6.7343,-0.2472,0.113,False,64,,search_boards
put fork from basket to tray,put fork from the basket to the tray,search,,0.9393316236189708,6.7398,-0.228,0.1132,False,64,,search_boards
put fork from basket to tray,pick up the fork from the basket and place it in the tray,search,,0.9470883391477728,6.7576,-0.3427,0.1072,False,64,,search_boards
put fork from basket to tray,Fetch the fork from the basket and lay it on the tray.,natural,,0.9497585448061158,6.7637,-0.2858,0.1089,False,64,,generated_natural
put fork from basket to tray,Please take the fork from the basket and place it on the tray.,natural,,0.9501810608052944,6.7647,-0.2461,0.1103,False,64,,generated_natural
put fork from basket to tray,Transfer the fork from the basket over to the tray.,natural,,0.9814248381274843,6.8364,-0.2232,0.1049,False,64,,generated_natural
put fork from basket to tray,move the fork from the basket to the tray,search,,0.9944352797800134,6.8662,-0.2332,0.1019,False,64,,search_boards
put fork from basket to tray,Move the fork out of the basket and onto the tray.,natural,,1.0,6.879,-0.2192,0.1013,False,64,,generated_natural
put green squash in pot or pan,put the green bitter melon in the metal pot,search,,0.0,5.1287,-3.0582,0.1444,False,64,,search_boards
put green squash in pot or pan,place the green bitter melon toy in the metal pot,search,,0.005758283970139727,5.1411,-3.0606,0.1432,False,64,,search_boards
put green squash in pot or pan,"Without disturbing the surrounding items, manipulate the emerald-tinted gourd such that its final resting place is securely contained within the metallic walls of either the pot or the pan.",adversarial,,0.038168669064192605,5.2109,-2.5586,0.1568,False,64,,generated_adversarial
put green squash in pot or pan,put the green bitter melon in the silver pot,search,,0.07475956573492742,5.2897,-2.8181,0.1396,False,64,,search_boards
put green squash in pot or pan,put the green bitter melon in the small metal pot,search,,0.13245351512977063,5.4139,-2.5363,0.1397,False,64,,search_boards
put green squash in pot or pan,place the green bitter melon into the small metal pot,search,,0.13452614672149568,5.4184,-2.5128,0.1403,False,64,,search_boards
put green squash in pot or pan,put the green bitter melon into the small metal pot,search,,0.2214321134927917,5.6055,-2.1566,0.1377,False,64,,search_boards
put green squash in pot or pan,"If it is not an imposition, kindly transport the verdant, edible gourd into whichever of the designated cooking receptacles—specifically the pot or the pan—is most accessible.",adversarial,,0.22202701852548873,5.6067,-1.8349,0.1502,False,64,,generated_adversarial
put green squash in pot or pan,put green bitter melon in the small metal pot,search,,0.3121012721426107,5.8007,-1.7893,0.1349,False,64,,search_boards
put green squash in pot or pan,Move the green vegetable into a pot or pan.,rephrased,natural,0.44143758529728044,6.0791,-1.3618,0.1271,False,64,,loop_qwen
put green squash in pot or pan,Move the green vegetable into a pot or a pan.,natural,,0.45106227951564404,6.0998,-1.4052,0.1236,False,448,,generated_natural
put green squash in pot or pan,Put the green vegetable in a pot or a pan.,rephrased,natural,0.4623070482583498,6.124,-1.3503,0.1236,False,64,,loop_claude
put green squash in pot or pan,Put the green vegetable in a pot or pan.,rephrased,natural,0.4768258632473006,6.1553,-1.2024,0.1266,False,64,,loop_claude
put green squash in pot or pan,Place the green vegetable into a pot or a pan.,rephrased,natural,0.48973759937558065,6.1831,-1.2547,0.1221,False,64,,loop_qwen
put green squash in pot or pan,"Execute a prehension maneuver on the green squash, relocating this specific vegetable so that it ultimately resides within the bounds of either the pot or the pan.",adversarial,,0.49896813219124136,6.203,-0.7229,0.1412,False,64,,generated_adversarial
put green squash in pot or pan,"Provided you have successfully secured the green squash, see to it that the item is relocated and comes to rest within the interior of the pot, or if you prefer, the pan.",adversarial,,0.6559725007802641,6.541,-0.1271,0.1348,False,64,,generated_adversarial
put green squash in pot or pan,Take the green squash and drop it into the pot or pan.,natural,,0.7688546519351157,6.784,0.6918,0.1455,False,64,,generated_natural
put green squash in pot or pan,The green squash needs to go in the pot or pan.,natural,,0.7924165718814311,6.8347,0.7292,0.1424,False,64,,generated_natural
put green squash in pot or pan,Put the green squash in the pot or the pan.,natural,,0.8077319726457367,6.8677,0.9618,0.1487,False,64,,generated_natural
put green squash in pot or pan,Pop the green squash into a pot or pan for me.,natural,,0.8188416588472808,6.8916,0.8503,0.1422,False,64,,generated_natural
put green squash in pot or pan,Set the green squash down inside the pot or the pan.,natural,,0.819663778646062,6.8934,0.8791,0.1432,False,64,,generated_natural
put green squash in pot or pan,Can you toss that green squash in the pot or pan?,natural,,0.8231906999905672,6.901,0.7886,0.1389,False,64,,generated_natural
put green squash in pot or pan,Place the green squash into either the pot or pan.,natural,,0.8245310694569176,6.9039,0.9059,0.1433,False,64,,generated_natural
put green squash in pot or pan,put green squash in pot or pan,original,,1.0,7.2816,1.2012,0.1215,False,64,,search_boards
put green squash into pot or pan,"Provided you have accurately identified the verdant squash, proceed to hoist it from its present location and execute a precise relocation into the internal cavity of a pot, remaining aware that utilizing a pan for this exact same purpose is wholly permissible.",adversarial,,0.0,5.5676,-2.0427,0.1455,False,64,,generated_adversarial
put green squash into pot or pan,"Eschewing all other produce, secure the verdant squash and convey it into the interior of a stovetop cooking vessel, specifically opting for either a pot or a pan.",adversarial,,0.1408049405084089,5.8283,-1.6215,0.1391,False,64,,generated_adversarial
put green squash into pot or pan,place the green squash inside the metal pot,search,,0.1827523482563024,5.9059,-1.5284,0.1358,False,64,,search_boards
put green squash into pot or pan,pick up the green squash and put it in the pot,search,,0.19661463090243575,5.9316,-1.4761,0.1356,False,64,,search_boards
put green squash into pot or pan,"Assuming the requisite culinary receptacles are accessible, elevate the green squash and relinquish your grip only once it is situated inside the pot, unless you opt instead for the pan.",adversarial,,0.2480251913031389,6.0267,-1.4611,0.1278,False,64,,generated_adversarial
put green squash into pot or pan,Move the green gourd to a pot or a pan.,natural,,0.31471012969250123,6.1502,-0.7994,0.1429,False,64,,generated_natural
put green squash into pot or pan,Place that green vegetable inside either the pan or the pot.,natural,,0.33120123846313526,6.1807,-0.9586,0.1339,False,64,,generated_natural
put green squash into pot or pan,put green squash into metal pot,search,,0.49972700277911775,6.4927,-0.6309,0.1193,False,64,,search_boards
put green squash into pot or pan,put green squash in the pot,search,,0.5242998400315148,6.5382,-0.6325,0.1152,False,64,,search_boards
put green squash into pot or pan,put green squash in pot,search,,0.6180778882700395,6.7118,-0.2364,0.1154,False,64,,search_boards
put green squash into pot or pan,"If it would not be an imposition, kindly arrange for the green squash to be deposited into either the pot or the pan, whichever receptacle you deem more convenient.",adversarial,,0.6621172131562794,6.7933,-0.1734,0.1107,False,64,,generated_adversarial
put green squash into pot or pan,place green squash inside pot,search,,0.6666726836117242,6.8017,0.0076,0.117,False,64,,search_boards
put green squash into pot or pan,place green squash in pot,search,,0.6878646337259318,6.8409,0.0584,0.1156,False,64,,search_boards
put green squash into pot or pan,I need you to put the green squash in the pan or the pot.,natural,,0.7017845730566814,6.8667,-0.0409,0.1094,False,64,,generated_natural
put green squash into pot or pan,"Can you toss the green squash in the pot, or the pan if you prefer?",natural,,0.7248402461883526,6.9094,-0.1173,0.1026,False,64,,generated_natural
put green squash into pot or pan,put the green squash in pot,search,,0.7508883335048967,6.9576,0.155,0.109,False,64,,search_boards
put green squash into pot or pan,"Chuck the green squash into a pot, or a pan works too.",natural,,0.7662637380578714,6.9861,0.1985,0.1082,False,64,,generated_natural
put green squash into pot or pan,place green squash into pot,search,,0.8060437946225331,7.0597,0.2819,0.105,False,64,,search_boards
put green squash into pot or pan,Grab the green squash and set it down in a pot or pan.,natural,,0.8384205161191381,7.1196,0.3977,0.1043,False,64,,generated_natural
put green squash into pot or pan,Take the green squash and drop it into one of the pots or pans.,natural,,0.8561246227009252,7.1524,0.3957,0.1013,False,64,,generated_natural
put green squash into pot or pan,put green squash into pot or pan,original,,0.9311044783703946,7.2912,0.8455,0.1067,False,64,,search_boards
